"PRCCODE","PRCCODE_LABEL","DECL","INDICATORS","PERIOD","Value"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovakia","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovakia","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovakia","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovakia","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovakia","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Hungary","PRODQNT","Jan.-Dec. 2014","28 401 000"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Hungary","PRODQNT","Jan.-Dec. 2015","46 165 000"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Hungary","PRODQNT","Jan.-Dec. 2016","35 921 000"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Hungary","PRODQNT","Jan.-Dec. 2017","44 147 000"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Hungary","PRODQNT","Jan.-Dec. 2018","52 851 000"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Hungary","PRODQNT","Jan.-Dec. 2019","63 809 000"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Romania","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bulgaria","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Slovenia","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2014","1 046 800"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2015","1 003 800"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2016","870 300"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2017","858 200"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2018","478 200"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Croatia","PRODQNT","Jan.-Dec. 2019","473 600"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Cyprus","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","North Macedonia","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","North Macedonia","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","North Macedonia","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","North Macedonia","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","North Macedonia","PRODQNT","Jan.-Dec. 2018","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","North Macedonia","PRODQNT","Jan.-Dec. 2019","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Montenegro","PRODQNT","Jan.-Dec. 2014","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Montenegro","PRODQNT","Jan.-Dec. 2015","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Montenegro","PRODQNT","Jan.-Dec. 2016","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Montenegro","PRODQNT","Jan.-Dec. 2017","0"
"11021215","Wine and grape must with fermentation prevented or arrested by the addition of alcohol, put up with pressure of CO2 in solution >= 1 bar < 3, at 20 °C (excluding sparkling wine)","Montenegro","PRODQNT","Jan.-Dec. 2018","0"
